favorite_count	retweet count	retweet_count	tweet_id
952		507.0	670733412878163972
820		354.0	670727704916926465
1190		485.0	670717338665226240
766		369.0	670704688707301377
588		242.0	670691627984359425
743		277.0	670679630144274432
245		41.0	670676092097810432
10583		4957.0	670668383499735048
1498		731.0	670474236058800128
350		86.0	670468609693655041
963		543.0	670465786746662913
542		203.0	670452855871037440
1185		645.0	670449342516494336
6654		1956.0	670444955656130560
637		197.0	670442337873600512
1042		508.0	670435821946826752
1385		640.0	670434127938719744
325		111.0	670433248821026816
1367		613.0	670428280563085312
517		160.0	670427002554466305
1290		623.0	670421925039075328
624		309.0	670420569653809152
564		315.0	670417414769758208
2003		880.0	670411370698022913
554		221.0	670408998013820928
427		154.0	670403879788544000
554		203.0	670385711116361728
745		267.0	670374371102445568
326		66.0	670361874861563904
419		107.0	670338931251150849
3839		1206.0	670319130621435904
426		130.0	670303360680108032
697		281.0	670290420111441920
1014		329.0	670093938074779648
692		246.0	670086499208155136
2209		1210.0	670079681849372674
1563		772.0	670073503555706880
618		234.0	670069087419133954
755		333.0	670061506722140161
664		330.0	670055038660800512
642		171.0	670046952931721218
750		110.0	670040295598354432
584		269.0	670037189829525505
331		92.0	670003130994700288
323		83.0	669993076832759809
444		157.0	669972011175813120
302		59.0	669970042633789440
497		159.0	669942763794931712
368		99.0	669926384437997569
230		55.0	669923323644657664
804		391.0	669753178989142016
264		65.0	669749430875258880
385		110.0	669683899023405056
347		132.0	669682095984410625
658		284.0	669680153564442624
798		428.0	669661792646373376
3493		1791.0	669625907762618368
942		358.0	669603084620980224
507		150.0	669597912108789760
1477		918.0	669583744538451968
431		138.0	669573570759163904
1576		1003.0	669571471778410496
231		55.0	669567591774625800
380		121.0	669564461267722241
362		75.0	669393256313184256
1320		718.0	669375718304980992
495		177.0	669371483794317312
455		149.0	669367896104181761
614		222.0	669363888236994561
368		121.0	669359674819481600
2675		1262.0	669354382627049472
633		259.0	669353438988365824
432		181.0	669351434509529089
1009		414.0	669328503091937280
571		115.0	669327207240699904
494		206.0	669324657376567296
1184		401.0	669216679721873412
436		161.0	669214165781868544
994		469.0	669203728096960512
646		307.0	669037058363662336
735		370.0	669015743032369152
572		245.0	669006782128353280
20658		6287.0	669000397445533696
438		226.0	668994913074286592
736		339.0	668992363537309700
673		325.0	668989615043424256
888		461.0	668988183816871936
549		165.0	668986018524233728
533		302.0	668981893510119424
789		343.0	668979806671884288
1287		572.0	668975677807423489
698		236.0	668960084974809088
275		71.0	668955713004314625
261		58.0	668932921458302977
314		100.0	668902994700836864
393		148.0	668892474547511297
519		297.0	668872652652679168
449		164.0	668852170888998912
429		135.0	668826086256599040
567		263.0	668815180734689280
700		368.0	668779399630725120
525		216.0	668655139528511488
877		521.0	668645506898350081
869		524.0	668643542311546881
1062		532.0	668641109086707712
1029		481.0	668636665813057536
2775		1602.0	668633411083464705
705		310.0	668631377374486528
312		111.0	668627278264475648
382		129.0	668625577880875008
1406		750.0	668623201287675904
198		40.0	668620235289837568
610		313.0	668614819948453888
242		52.0	668567822092664832
509		217.0	668544745690562560
448		211.0	668542336805281792
249		72.0	668537837512433665
453		222.0	668528771708952576
320		102.0	668507509523615744
408		128.0	668496999348633600
418		232.0	668484198282485761
450		144.0	668480044826800133
872		507.0	668466899341221888
613		294.0	668297328638447616
239		29.0	668291999406125056
497		135.0	668286279830867968
811		227.0	668274247790391296
548		232.0	668268907921326080
1288		596.0	668256321989451776
967		473.0	668248472370458624
6103		2803.0	668237644992782336
296		102.0	668226093875376128
507		192.0	668221241640230912
553		190.0	668204964695683073
648		193.0	668190681446379520
483		190.0	668171859951755264
484		304.0	668154635664932864
565		277.0	668142349051129856
660		235.0	668113020489474048
1239		773.0	667937095915278337
295		110.0	667924896115245057
205		55.0	667915453470232577
483		297.0	667911425562669056
839		370.0	667902449697558528
1856		1059.0	667886921285246976
806		469.0	667885044254572545
386		115.0	667878741721415682
620		396.0	667873844930215936
2973		1010.0	667866724293877760
236		75.0	667861340749471744
289		61.0	667832474953625600
1042		482.0	667806454573760512
324		95.0	667801013445750784
689		324.0	667793409583771648
402		242.0	667782464991965184
234		55.0	667773195014021121
435		212.0	667766675769573376
374		146.0	667728196545200128
473		313.0	667724302356258817
172		34.0	667548695664070656
171		32.0	667548415174144001
5696		2226.0	667549055577362432
332		121.0	667546741521195010
849		513.0	667544320556335104
200		64.0	667538891197542400
807		511.0	667534815156183040
457		234.0	667530908589760512
1665		1086.0	667524857454854144
362		188.0	667517642048163840
6676		2080.0	667509364010450944
526		216.0	667502640335572993
508		262.0	667495797102141441
523		221.0	667491009379606528
252		96.0	667470559035432960
187		59.0	667455448082227200
304		88.0	667453023279554560
767		561.0	667443425659232256
442		230.0	667437278097252352
302		83.0	667435689202614272
455		217.0	667405339315146752
190		53.0	667393430834667520
358		159.0	667369227918143488
480		239.0	667211855547486208
601		256.0	667200525029539841
377		99.0	667192066997374976
732		399.0	667188689915760640
14075		6019.0	667182792070062081
188		55.0	667177989038297088
602		450.0	667176164155375616
238		79.0	667174963120574464
217		84.0	667171260800061440
2633		1107.0	667165590075940865
251		61.0	667160273090932737
46742		16543.0	667152164079423490
4514		2146.0	667138269671505920
323		126.0	667119796878725120
328		122.0	667090893657276420
390		117.0	667073648344346624
162		44.0	667065535570550784
212		51.0	667062181243039745
181		49.0	667044094246576128
438		215.0	667012601033924608
239		91.0	666996132027977728
2496		954.0	666983947667116034
795		540.0	666837028449972224
208		77.0	666835007768551424
247		92.0	666826780179869698
501		242.0	666817836334096384
230		88.0	666804364988780544
736		473.0	666786068205871104
375		183.0	666781792255496192
338		169.0	666776908487630848
229		64.0	666739327293083650
421		212.0	666701168228331520
184		46.0	666691418707132416
1090		596.0	666649482315059201
226		77.0	666644823164719104
503		204.0	666454714377183233
99		19.0	666447344410484738
119		44.0	666437273139982337
160		51.0	666435652385423360
305		181.0	666430724426358785
159		79.0	666428276349472768
308		110.0	666421158376562688
117		44.0	666418789513326592
424		314.0	666411507551481857
102		36.0	666407126856765440
161		80.0	666396247373291520
178		86.0	666373753744588802
746		537.0	666362758909284353
210		71.0	666353288456101888
281		130.0	666345417576210432
187		87.0	666337882303524864
478		329.0	666293911632134144
141		63.0	666287406224695296
165		74.0	666273097616637952
99		32.0	666268910803644416
13780		6162.0	666104133288665088
75		11.0	666102155909144576
146		63.0	666099513787052032
158		68.0	666094000022159362
108		42.0	666082916733198337
309		150.0	666073100786774016
139		55.0	666071193221509120
456		202.0	666063827256086533
108		56.0	666058600524156928
277		131.0	666057090499244032
418		226.0	666055525042405380
1164		804.0	666051853826850816
128		56.0	666050758794694657
102		41.0	666049248165822465
281		135.0	666044226329800704
120		43.0	666033412701032449
124		45.0	666029285002620928
2479		480.0	666020888022790149
